ANA202304070,TOR,1,0,0,3,2,SBFBBX,0,0,sprig001,R,sprig001,R,sandp002,L,sandp002,L,ohopl001,lambj001,drurb001,urshg001,fletd002,wardt002,troum001,renfh001,,,,7/F7LD,T,F,9,1,2,T,T,0,F,F,1,F,F,0,F,F,7,F,F,F,7LD,0,0,N,0,N,0,N,0,0,0,0,7,,,,F,F,F,F,F,F,F,F,F,,,,T,F,F,F,F,,,,,0,7,0,0,0,0,0,0,0,1
ANA202304070,TOR,1,0,1,1,2,BFTX,0,0,bichb001,R,bichb001,R,sandp002,L,sandp002,L,ohopl001,lambj001,drurb001,urshg001,fletd002,wardt002,troum001,renfh001,,,,D8/L89XD+,F,F,6,2,21,T,T,2,F,F,0,F,F,0,F,F,8,L,F,F,89XD,0,0,N,0,N,0,N,2,0,0,0,,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,2
ANA202304070,TOR,1,0,1,0,2,CFX,0,0,guerv002,R,guerv002,R,sandp002,L,sandp002,L,ohopl001,lambj001,drurb001,urshg001,fletd002,wardt002,troum001,renfh001,,bichb001,,13/G1S,F,F,3,3,2,T,T,0,F,F,1,F,F,0,F,F,1,G,F,F,1S,0,0,N,0,N,0,N,0,0,2,0,13,,,,F,F,F,F,F,F,F,F,F,,sandp002,,F,F,F,F,F,,,,,0,3,0,0,1,0,0,0,0,3
ANA202304070,TOR,1,0,2,0,2,CCS,0,0,chapm001,R,chapm001,R,sandp002,L,sandp002,L,ohopl001,lambj001,drurb001,urshg001,fletd002,wardt002,troum001,renfh001,,bichb001,,K,F,F,5,4,3,T,T,0,F,F,1,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,0,0,2,0,2,,,,F,F,F,F,F,F,F,F,F,,sandp002,,F,F,F,F,F,,,,,0,2,0,0,0,0,0,0,0,4
ANA202304070,TOR,1,1,0,3,2,VCBBC*B,0,0,wardt002,R,wardt002,R,bassc001,R,bassc001,R,kirka001,guerv002,espis001,chapm001,bichb001,merrw001,kierk001,sprig001,,,,W,T,F,7,1,14,T,F,0,F,F,0,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,1,0,0,0,,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,5
ANA202304070,TOR,1,1,0,0,0,X,0,0,troum001,R,troum001,R,bassc001,R,bassc001,R,kirka001,guerv002,espis001,chapm001,bichb001,merrw001,kierk001,sprig001,wardt002,,,HR/F78XD.1-H,F,F,8,2,23,T,T,4,F,F,0,F,F,2,F,F,0,F,F,F,78XD,0,0,N,0,N,0,N,4,4,0,0,,,,,F,F,F,F,F,F,F,F,F,bassc001,,,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,6
ANA202304070,TOR,1,1,0,3,2,BBFSBC,0,2,ohtas001,L,ohtas001,L,bassc001,R,bassc001,R,kirka001,guerv002,espis001,chapm001,bichb001,merrw001,kierk001,sprig001,,,,K,F,F,10,3,3,T,T,0,F,F,1,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,0,0,0,0,2,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,2,0,0,0,0,0,0,0,7
ANA202304070,TOR,1,1,1,1,1,BCX,0,2,renfh001,R,renfh001,R,bassc001,R,bassc001,R,kirka001,guerv002,espis001,chapm001,bichb001,merrw001,kierk001,sprig001,,,,E6/TH/G6+.B-1,F,F,9,4,18,T,T,0,F,F,0,F,F,0,F,F,6,G,F,F,6,1,6,T,0,N,0,N,1,0,0,0,,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,8
ANA202304070,TOR,1,1,1,1,2,CSFFFFBX,0,2,lambj001,L,lambj001,L,bassc001,R,bassc001,R,kirka001,guerv002,espis001,chapm001,bichb001,merrw001,kierk001,sprig001,renfh001,,,8/L8D,F,F,3,5,2,T,T,0,F,F,1,F,F,0,F,F,8,L,F,F,8D,0,0,N,0,N,0,N,0,1,0,0,8,,,,F,F,F,F,F,F,F,F,F,bassc001,,,F,F,F,F,F,,,,,0,8,0,0,0,0,0,0,0,9
ANA202304070,TOR,1,1,2,2,1,BS1BX,0,2,drurb001,R,drurb001,R,bassc001,R,bassc001,R,kirka001,guerv002,espis001,chapm001,bichb001,merrw001,kierk001,sprig001,renfh001,,,8/F8,F,F,4,6,2,T,T,0,F,F,1,F,F,0,F,F,8,F,F,F,8,0,0,N,0,N,0,N,0,1,0,0,8,,,,F,F,F,F,F,F,F,F,F,bassc001,,,F,F,F,F,F,,,,,0,8,0,0,0,0,0,0,0,10
