"SFN202204080","MIA",1,0,0,2,2,"BSSBFX",0,0,"solej001","R","solej001","R","webbl001","R","webbl001","R","bartj003","beltb001","estrt001","florw001","crawb001","pedej001","duggs001","yastm001","","","","23/G2-","T","F",7,1,2,"T","T",0,"F","F",1,"F","F",0,"F","F",2,"G","F","F","2",0,0,"N",0,"N",0,"N",0,0,0,0,"23","","","","F","F","F","F","F","F","F","F","F","","","","T","F","F","F","F","","","","",0,3,0,0,2,0,0,0,0,1
"SFN202204080","MIA",1,0,1,2,2,"CFBBX",0,0,"coopg002","R","coopg002","R","webbl001","R","webbl001","R","bartj003","beltb001","estrt001","florw001","crawb001","pedej001","duggs001","yastm001","","","","13/G1S-","F","F",3,2,2,"T","T",0,"F","F",1,"F","F",0,"F","F",1,"G","F","F","1S",0,0,"N",0,"N",0,"N",0,0,0,0,"13","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,1,0,0,0,0,2
"SFN202204080","MIA",1,0,2,0,1,"CX",0,0,"sancj003","L","sancj003","L","webbl001","R","webbl001","R","bartj003","beltb001","estrt001","florw001","crawb001","pedej001","duggs001","yastm001","","","","63/G4","F","F",8,3,2,"T","T",0,"F","F",1,"F","F",0,"F","F",6,"G","F","F","4",0,0,"N",0,"N",0,"N",0,0,0,0,"63","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,6,0,0,0,0,3
"SFN202204080","MIA",1,1,0,1,0,"BX",0,0,"yastm001","L","yastm001","L","alcas001","R","alcas001","R","stalj001","coopg002","chisj001","wendj002","rojam002","solej001","sancj003","garca003","","","","4/P4","T","F",9,1,2,"T","T",0,"F","F",1,"F","F",0,"F","F",4,"P","F","F","4",0,0,"N",0,"N",0,"N",0,0,0,0,"4","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,4,0,0,0,0,0,0,0,4
"SFN202204080","MIA",1,1,1,2,2,"CFBBFS",0,0,"beltb001","L","beltb001","L","alcas001","R","alcas001","R","stalj001","coopg002","chisj001","wendj002","rojam002","solej001","sancj003","garca003","","","","K","F","F",3,2,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"2","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,5
"SFN202204080","MIA",1,1,2,3,2,"BCBBF*B",0,0,"ruf-d001","R","ruf-d001","R","alcas001","R","alcas001","R","stalj001","coopg002","chisj001","wendj002","rojam002","solej001","sancj003","garca003","","","","W","F","F",10,3,14,"T","F",0,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,6
"SFN202204080","MIA",1,1,2,3,2,"CBFB*B>F>B",0,0,"pedej001","L","pedej001","L","alcas001","R","alcas001","R","stalj001","coopg002","chisj001","wendj002","rojam002","solej001","sancj003","garca003","ruf-d001","","","W.1-2","F","F",7,4,14,"T","F",0,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",1,2,0,0,"","","","","F","F","F","F","F","F","F","F","F","alcas001","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,7
"SFN202204080","MIA",1,1,2,1,1,"*BS+2",0,0,"crawb001","L","crawb001","L","alcas001","R","alcas001","R","stalj001","coopg002","chisj001","wendj002","rojam002","solej001","sancj003","garca003","pedej001","ruf-d001","","PO2(26)","F","F",6,5,8,"F","F",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,1,0,0,"","","26","","F","F","F","F","F","F","F","T","F","alcas001","alcas001","","F","F","F","F","F","","","","",0,6,0,0,2,0,0,0,0,8
"SFN202204080","MIA",2,0,0,1,2,"CBCX",0,0,"aguij001","R","aguij001","R","webbl001","R","webbl001","R","bartj003","beltb001","estrt001","florw001","crawb001","pedej001","duggs001","yastm001","","","","53/G56D","T","F",10,4,2,"T","T",0,"F","F",1,"F","F",0,"F","F",5,"G","F","F","56D",0,0,"N",0,"N",0,"N",0,0,0,0,"53","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,5,0,0,0,0,9
"SFN202204080","MIA",2,0,1,1,1,"FBX",0,0,"garca003","R","garca003","R","webbl001","R","webbl001","R","bartj003","beltb001","estrt001","florw001","crawb001","pedej001","duggs001","yastm001","","","","E5/G56+.B-1","F","F",9,5,18,"T","T",0,"F","F",0,"F","F",0,"F","F",5,"G","F","F","56",1,5,"F",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,10
