"SFN202104090","COL",1,0,0,1,2,"CBTS",0,0,"hampg001","R","hampg001","R","cuetj001","R","cuetj001","R","poseb001","ruf-d001","solad001","florw001","crawb001","slata001","dubom001","yastm001","","","","K","T","F",8,1,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"2","","","","F","F","F","F","F","F","F","F","F","","","","T","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,1
"SFN202104090","COL",1,0,1,0,1,"TX",0,0,"mcmar001","L","mcmar001","L","cuetj001","R","cuetj001","R","poseb001","ruf-d001","solad001","florw001","crawb001","slata001","dubom001","yastm001","","","","13/BG2","F","F",4,2,2,"T","T",0,"F","F",1,"F","F",0,"F","F",1,"G","T","F","2",0,0,"N",0,"N",0,"N",0,0,0,0,"13","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,1,0,0,0,0,2
"SFN202104090","COL",1,0,2,2,2,"BBCFFX",0,0,"stort001","R","stort001","R","cuetj001","R","cuetj001","R","poseb001","ruf-d001","solad001","florw001","crawb001","slata001","dubom001","yastm001","","","","8/L8D+","F","F",6,3,2,"T","T",0,"F","F",1,"F","F",0,"F","F",8,"L","F","F","8D",0,0,"N",0,"N",0,"N",0,0,0,0,"8","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,8,0,0,0,0,0,0,0,3
"SFN202104090","COL",1,1,0,0,2,"CC*S",0,0,"slata001","R","slata001","R","gomba001","L","gomba001","L","nuned001","cronc002","mcmar001","fuenj001","stort001","tapir001","hampg001","blacc001","","","","K","T","F",7,1,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"2","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,4
"SFN202104090","COL",1,1,1,1,0,"BX",0,0,"yastm001","L","yastm001","L","gomba001","L","gomba001","L","nuned001","cronc002","mcmar001","fuenj001","stort001","tapir001","hampg001","blacc001","","","","43/G34","F","F",9,2,2,"T","T",0,"F","F",1,"F","F",0,"F","F",4,"G","F","F","34",0,0,"N",0,"N",0,"N",0,0,0,0,"43","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,4,0,0,0,0,5
"SFN202104090","COL",1,1,2,2,2,"CBBCFX",0,0,"solad001","R","solad001","R","gomba001","L","gomba001","L","nuned001","cronc002","mcmar001","fuenj001","stort001","tapir001","hampg001","blacc001","","","","53/G5S-","F","F",4,3,2,"T","T",0,"F","F",1,"F","F",0,"F","F",5,"G","F","F","5S",0,0,"N",0,"N",0,"N",0,0,0,0,"53","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,5,0,0,0,0,6
"SFN202104090","COL",2,0,0,0,1,"CX",0,0,"blacc001","L","blacc001","L","cuetj001","R","cuetj001","R","poseb001","ruf-d001","solad001","florw001","crawb001","slata001","dubom001","yastm001","","","","41/G34D","T","F",9,4,2,"T","T",0,"F","F",1,"F","F",0,"F","F",4,"G","F","F","34D",0,0,"N",0,"N",0,"N",0,0,0,0,"41","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,1,0,0,4,0,0,0,0,7
"SFN202104090","COL",2,0,1,1,2,"CCBX",0,0,"cronc002","R","cronc002","R","cuetj001","R","cuetj001","R","poseb001","ruf-d001","solad001","florw001","crawb001","slata001","dubom001","yastm001","","","","63/G6S+","F","F",3,5,2,"T","T",0,"F","F",1,"F","F",0,"F","F",6,"G","F","F","6S",0,0,"N",0,"N",0,"N",0,0,0,0,"63","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,6,0,0,0,0,8
"SFN202104090","COL",2,0,2,2,2,"BFBFX",0,0,"tapir001","L","tapir001","L","cuetj001","R","cuetj001","R","poseb001","ruf-d001","solad001","florw001","crawb001","slata001","dubom001","yastm001","","","","43/G34D","F","F",7,6,2,"T","T",0,"F","F",1,"F","F",0,"F","F",4,"G","F","F","34D",0,0,"N",0,"N",0,"N",0,0,0,0,"43","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,4,0,0,0,0,9
"SFN202104090","COL",2,1,0,2,2,"CBBFX",0,0,"ruf-d001","R","ruf-d001","R","gomba001","L","gomba001","L","nuned001","cronc002","mcmar001","fuenj001","stort001","tapir001","hampg001","blacc001","","","","63/G56","T","F",3,4,2,"T","T",0,"F","F",1,"F","F",0,"F","F",6,"G","F","F","56",0,0,"N",0,"N",0,"N",0,0,0,0,"63","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,6,0,0,0,0,10
