"NYA202204080","BOS",1,0,0,3,0,"BBBB",0,0,"herne001","R","herne001","R","coleg001","R","coleg001","R","higak001","rizza001","lemad001","donaj001","kinei001","gallj002","hicka001","judga001","","","","W","T","F",8,1,14,"T","F",0,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","T","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,1
"NYA202204080","BOS",1,0,0,0,1,"CX",0,0,"dever001","L","dever001","L","coleg001","R","coleg001","R","higak001","rizza001","lemad001","donaj001","kinei001","gallj002","hicka001","judga001","herne001","","","HR/F9D.1-H","F","F",5,2,23,"T","T",4,"F","F",0,"F","F",2,"F","F",0,"F","F","F","9D",0,0,"N",0,"N",0,"N",4,4,0,0,"","","","","F","F","F","F","F","F","F","F","F","coleg001","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,2
"NYA202204080","BOS",1,0,0,2,1,"BCBX",2,0,"bogax001","R","bogax001","R","coleg001","R","coleg001","R","higak001","rizza001","lemad001","donaj001","kinei001","gallj002","hicka001","judga001","","","","S7/L7D+","F","F",6,3,20,"T","T",1,"F","F",0,"F","F",0,"F","F",7,"L","F","F","7D",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,3
"NYA202204080","BOS",1,0,0,1,2,"B*SFX",2,0,"martj006","R","martj006","R","coleg001","R","coleg001","R","higak001","rizza001","lemad001","donaj001","kinei001","gallj002","hicka001","judga001","bogax001","","","D9/L9L.1-H","F","F",10,4,21,"T","T",2,"F","F",0,"F","F",1,"F","F",9,"L","F","F","9L",0,0,"N",0,"N",0,"N",2,4,0,0,"","","","","F","F","F","F","F","F","F","F","F","coleg001","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,4
"NYA202204080","BOS",1,0,0,2,1,"BCBX",3,0,"verda001","L","verda001","L","coleg001","R","coleg001","R","higak001","rizza001","lemad001","donaj001","kinei001","gallj002","hicka001","judga001","","martj006","","13/G1","F","F",7,5,2,"T","T",0,"F","F",1,"F","F",0,"F","F",1,"G","F","F","1",0,0,"N",0,"N",0,"N",0,0,2,0,"13","","","","F","F","F","F","F","F","F","F","F","","coleg001","","F","F","F","F","F","","","","",0,3,0,0,1,0,0,0,0,5
"NYA202204080","BOS",1,0,1,2,2,"BS*S*BX",3,0,"stort001","R","stort001","R","coleg001","R","coleg001","R","higak001","rizza001","lemad001","donaj001","kinei001","gallj002","hicka001","judga001","","martj006","","5/P5SF/FL","F","F",4,6,2,"T","T",0,"F","F",1,"F","F",0,"F","F",5,"P","F","T","5SF",0,0,"N",0,"N",0,"N",0,0,2,0,"5","","","","F","F","F","F","F","F","F","F","F","","coleg001","","F","F","F","F","F","","","","",0,5,0,0,0,0,0,0,0,6
"NYA202204080","BOS",1,0,2,1,2,"BCSS",3,0,"dalbb001","R","dalbb001","R","coleg001","R","coleg001","R","higak001","rizza001","lemad001","donaj001","kinei001","gallj002","hicka001","judga001","","martj006","","K","F","F",3,7,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,2,0,"2","","","","F","F","F","F","F","F","F","F","F","","coleg001","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,7
"NYA202204080","BOS",1,1,0,0,0,"X",3,0,"donaj001","R","donaj001","R","eovan001","R","eovan001","R","vazqc001","dalbb001","stort001","dever001","bogax001","verda001","herne001","bradj001","","","","43/G4","T","F",5,1,2,"T","T",0,"F","F",1,"F","F",0,"F","F",4,"G","F","F","4",0,0,"N",0,"N",0,"N",0,0,0,0,"43","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,4,0,0,0,0,8
"NYA202204080","BOS",1,1,1,0,0,"X",3,0,"judga001","R","judga001","R","eovan001","R","eovan001","R","vazqc001","dalbb001","stort001","dever001","bogax001","verda001","herne001","bradj001","","","","S9/L9LS","F","F",9,2,20,"T","T",1,"F","F",0,"F","F",0,"F","F",9,"L","F","F","9LS",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,9
"NYA202204080","BOS",1,1,1,1,0,"BX",3,0,"rizza001","L","rizza001","L","eovan001","R","eovan001","R","vazqc001","dalbb001","stort001","dever001","bogax001","verda001","herne001","bradj001","judga001","","","HR/F89XD.1-H","F","F",3,3,23,"T","T",4,"F","F",0,"F","F",2,"F","F",0,"F","F","F","89XD",0,0,"N",0,"N",0,"N",4,4,0,0,"","","","","F","F","F","F","F","F","F","F","F","eovan001","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,10
"NYA202204080","BOS",1,1,1,0,2,"CCS",3,2,"stanm004","R","stanm004","R","eovan001","R","eovan001","R","vazqc001","dalbb001","stort001","dever001","bogax001","verda001","herne001","bradj001","","","","K","F","F",10,4,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"2","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,11
