"NYN202304070","MIA",1,0,0,1,2,"CCBX",0,0,"arral001","L","arral001","L","megit002","R","megit002","R","nidot001","alonp001","mcnej002","escoe001","lindf001","canhm001","nimmb001","marts002","","","","53/G6S","T","F",4,1,2,"T","T",0,"F","F",1,"F","F",0,"F","F",5,"G","F","F","6S",0,0,"N",0,"N",0,"N",0,0,0,0,"53","","","","F","F","F","F","F","F","F","F","F","","","","T","F","F","F","F","","","","",0,3,0,0,5,0,0,0,0,1
"NYN202304070","MIA",1,0,1,1,2,"BFCX",0,0,"solej001","R","solej001","R","megit002","R","megit002","R","nidot001","alonp001","mcnej002","escoe001","lindf001","canhm001","nimmb001","marts002","","","","53/G56","F","F",10,2,2,"T","T",0,"F","F",1,"F","F",0,"F","F",5,"G","F","F","56",0,0,"N",0,"N",0,"N",0,0,0,0,"53","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,5,0,0,0,0,2
"NYN202304070","MIA",1,0,2,2,1,"BBSX",0,0,"coopg002","R","coopg002","R","megit002","R","megit002","R","nidot001","alonp001","mcnej002","escoe001","lindf001","canhm001","nimmb001","marts002","","","","S9/L89","F","F",3,3,20,"T","T",1,"F","F",0,"F","F",0,"F","F",9,"L","F","F","89",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,3
"NYN202304070","MIA",1,0,2,3,2,"BBMBL.>X",0,0,"chisj001","L","chisj001","L","megit002","R","megit002","R","nidot001","alonp001","mcnej002","escoe001","lindf001","canhm001","nimmb001","marts002","coopg002","","","7/F7D","F","F",8,4,2,"T","T",0,"F","F",1,"F","F",0,"F","F",7,"F","F","F","7D",0,0,"N",0,"N",0,"N",0,1,0,0,"7","","","","F","F","F","F","F","F","F","F","F","megit002","","","F","F","F","F","F","","","","",0,7,0,0,0,0,0,0,0,4
"NYN202304070","MIA",1,1,0,3,2,"CBFBFBFB",0,0,"nimmb001","L","nimmb001","L","cabre003","R","cabre003","R","fortn001","coopg002","arral001","seguj002","bertj001","sancj003","chisj001","garca003","","","","W","T","F",8,1,14,"T","F",0,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,5
"NYN202304070","MIA",1,1,0,1,2,"FT*BF1>FFFX",0,0,"marts002","R","marts002","R","cabre003","R","cabre003","R","fortn001","coopg002","arral001","seguj002","bertj001","sancj003","chisj001","garca003","nimmb001","","","9/F89","F","F",9,2,2,"T","T",0,"F","F",1,"F","F",0,"F","F",9,"F","F","F","89",0,0,"N",0,"N",0,"N",0,1,0,0,"9","","","","F","F","F","F","F","F","F","F","F","cabre003","","","F","F","F","F","F","","","","",0,9,0,0,0,0,0,0,0,6
"NYN202304070","MIA",1,1,1,1,1,"*BC>C",0,0,"lindf001","L","lindf001","L","cabre003","R","cabre003","R","fortn001","coopg002","arral001","seguj002","bertj001","sancj003","chisj001","garca003","nimmb001","","","SB2","F","F",6,3,4,"F","F",0,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,2,0,0,"","","","","T","F","F","F","F","F","F","F","F","cabre003","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,7
"NYN202304070","MIA",1,1,1,2,2,"*BC>C.FF*BF.FX",0,0,"lindf001","L","lindf001","L","cabre003","R","cabre003","R","fortn001","coopg002","arral001","seguj002","bertj001","sancj003","chisj001","garca003","","nimmb001","","9/F89D","F","F",6,3,2,"T","T",0,"F","F",1,"F","F",0,"F","F",9,"F","F","F","89D",0,0,"N",0,"N",0,"N",0,0,2,0,"9","","","","F","F","F","F","F","F","F","F","F","","cabre003","","F","F","F","F","F","","","","",0,9,0,0,0,0,0,0,0,8
"NYN202304070","MIA",1,1,2,3,2,"CCB.V*BX",0,0,"alonp001","R","alonp001","R","cabre003","R","cabre003","R","fortn001","coopg002","arral001","seguj002","bertj001","sancj003","chisj001","garca003","","nimmb001","","53/G56","F","F",3,4,2,"T","T",0,"F","F",1,"F","F",0,"F","F",5,"G","F","F","56",0,0,"N",0,"N",0,"N",0,0,2,0,"53","","","","F","F","F","F","F","F","F","F","F","","cabre003","","F","F","F","F","F","","","","",0,3,0,0,5,0,0,0,0,9
"NYN202304070","MIA",2,0,0,0,0,"X",0,0,"garca003","R","garca003","R","megit002","R","megit002","R","nidot001","alonp001","mcnej002","escoe001","lindf001","canhm001","nimmb001","marts002","","","","4/P3D","T","F",9,5,2,"T","T",0,"F","F",1,"F","F",0,"F","F",4,"P","F","F","3D",0,0,"N",0,"N",0,"N",0,0,0,0,"4","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,4,0,0,0,0,0,0,0,10
