"NYN202204150","ARI",2,0,0,1,2,"BSFFX",0,1,"beers001","L","beers001","L","bassc001","R","bassc001","R","mccaj001","alonp001","canor001","escoe001","lindf001","mcnej002","jankt001","marts002","","","","8/F78D","T","F",10,6,2,"T","T",0,"F","F",1,"F","F",0,"F","F",8,"F","F","F","78D",0,0,"N",0,"N",0,"N",0,0,0,0,"8","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,8,0,0,0,0,0,0,0,11
"NYN202204150","ARI",2,0,1,3,2,"BCFBBX",0,1,"alcas002","L","alcas002","L","bassc001","R","bassc001","R","mccaj001","alonp001","canor001","escoe001","lindf001","mcnej002","jankt001","marts002","","","","9/L89D","F","F",5,7,2,"T","T",0,"F","F",1,"F","F",0,"F","F",9,"L","F","F","89D",0,0,"N",0,"N",0,"N",0,0,0,0,"9","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,9,0,0,0,0,0,0,0,12
"NYN202204150","ARI",2,0,2,0,2,"CCFX",0,1,"herrj003","L","herrj003","L","bassc001","R","bassc001","R","mccaj001","alonp001","canor001","escoe001","lindf001","mcnej002","jankt001","marts002","","","","8/F8D","F","F",2,8,2,"T","T",0,"F","F",1,"F","F",0,"F","F",8,"F","F","F","8D",0,0,"N",0,"N",0,"N",0,0,0,0,"8","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,8,0,0,0,0,0,0,0,13
"NYN202204150","ARI",2,1,0,1,1,"BSX",0,1,"canor001","L","canor001","L","daviz001","R","daviz001","R","herrj003","walkc002","martk001","alcas002","perdg001","perad001","varsd001","smitp002","","","","7/F78D","T","F",4,6,2,"T","T",0,"F","F",1,"F","F",0,"F","F",7,"F","F","F","78D",0,0,"N",0,"N",0,"N",0,0,0,0,"7","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,7,0,0,0,0,0,0,0,14
"NYN202204150","ARI",2,1,1,2,2,"BSSBFFC",0,1,"davij006","R","davij006","R","daviz001","R","daviz001","R","herrj003","walkc002","martk001","alcas002","perdg001","perad001","varsd001","smitp002","","","","K","F","F",10,7,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"2","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,15
"NYN202204150","ARI",2,1,2,1,2,"CFBX",0,1,"jankt001","L","jankt001","L","daviz001","R","daviz001","R","herrj003","walkc002","martk001","alcas002","perdg001","perad001","varsd001","smitp002","","","","S8/L78S.B-2(E7)","F","F",8,8,20,"T","T",1,"F","F",0,"F","F",0,"F","F",8,"L","F","F","78S",1,7,"F",0,"N",0,"N",2,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,16
"NYN202204150","ARI",2,1,2,1,2,"BSFX",0,1,"mccaj001","R","mccaj001","R","daviz001","R","daviz001","R","herrj003","walkc002","martk001","alcas002","perdg001","perad001","varsd001","smitp002","","jankt001","","43/G4","F","F",2,9,2,"T","T",0,"F","F",1,"F","F",0,"F","F",4,"G","F","F","4",0,0,"N",0,"N",0,"N",0,0,2,0,"43","","","","F","F","F","F","F","F","F","F","F","","daviz001","","F","F","F","F","F","","","","",0,3,0,0,4,0,0,0,0,17
"NYN202204150","ARI",3,0,0,0,2,"CFH",0,1,"perdg001","L","perdg001","L","bassc001","R","bassc001","R","mccaj001","alonp001","canor001","escoe001","lindf001","mcnej002","jankt001","marts002","","","","HP","T","F",6,9,16,"T","F",0,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,18
"NYN202204150","ARI",3,0,0,3,2,"C1BFBFF*B>S",0,1,"varsd001","L","varsd001","L","bassc001","R","bassc001","R","mccaj001","alonp001","canor001","escoe001","lindf001","mcnej002","jankt001","marts002","perdg001","","","K+CS2(26)/DP","F","F",8,1,3,"T","T",0,"F","F",2,"T","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"2","26","","","F","F","F","T","F","F","F","F","F","bassc001","","","F","F","F","F","F","","","","",0,2,6,0,2,0,0,0,0,19
"NYN202204150","ARI",3,0,2,1,1,"SBX",0,1,"martk001","L","martk001","L","bassc001","R","bassc001","R","mccaj001","alonp001","canor001","escoe001","lindf001","mcnej002","jankt001","marts002","","","","8/F8","F","F",4,2,2,"T","T",0,"F","F",1,"F","F",0,"F","F",8,"F","F","F","8",0,0,"N",0,"N",0,"N",0,0,0,0,"8","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,8,0,0,0,0,0,0,0,20
"NYN202204150","ARI",3,1,0,0,1,"CX",0,1,"mcnej002","L","mcnej002","L","daviz001","R","daviz001","R","herrj003","walkc002","martk001","alcas002","perdg001","perad001","varsd001","smitp002","","","","S9/L34D","T","F",7,1,20,"T","T",1,"F","F",0,"F","F",0,"F","F",9,"L","F","F","34D",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,21
"NYN202204150","ARI",3,1,0,1,2,"CFBX",0,1,"marts002","R","marts002","R","daviz001","R","daviz001","R","herrj003","walkc002","martk001","alcas002","perdg001","perad001","varsd001","smitp002","mcnej002","","","54(1)/FO/G5.B-1","F","F",9,2,2,"T","T",0,"F","F",1,"F","F",0,"F","F",5,"G","F","F","5",0,0,"N",0,"N",0,"N",1,0,0,0,"","54","","","F","F","F","F","F","F","F","F","F","daviz001","","","F","F","F","F","F","","","","",0,4,0,0,5,0,0,0,0,22
"NYN202204150","ARI",3,1,1,0,1,"S1>B",0,1,"lindf001","L","lindf001","L","daviz001","R","daviz001","R","herrj003","walkc002","martk001","alcas002","perdg001","perad001","varsd001","smitp002","marts002","","","SB2.1-3(E2/TH)","F","F",6,3,4,"F","F",0,"F","F",0,"F","F",0,"F","F",0,"","F","F","",1,2,"T",0,"N",0,"N",0,3,0,0,"","","","","T","F","F","F","F","F","F","F","F","daviz001","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,23
"NYN202204150","ARI",3,1,1,3,1,"S1>B.B*BB",0,1,"lindf001","L","lindf001","L","daviz001","R","daviz001","R","herrj003","walkc002","martk001","alcas002","perdg001","perad001","varsd001","smitp002","","","marts002","W","F","F",6,3,14,"T","F",0,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",1,0,0,3,"","","","","F","F","F","F","F","F","F","F","F","","","daviz001","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,24
"NYN202204150","ARI",3,1,1,0,0,"X",0,1,"alonp001","R","alonp001","R","daviz001","R","daviz001","R","herrj003","walkc002","martk001","alcas002","perdg001","perad001","varsd001","smitp002","lindf001","","marts002","7/SF/F78.3-H(UR)","F","F",3,4,2,"T","F",0,"F","T",1,"F","F",1,"F","F",7,"F","F","F","78",0,0,"N",0,"N",0,"N",0,1,0,5,"7","","","","F","F","F","F","F","F","F","F","F","daviz001","","daviz001","F","F","F","F","F","","","","",0,7,0,0,0,0,0,0,0,25
"NYN202204150","ARI",3,1,2,2,1,"1*BCBX",0,2,"escoe001","L","escoe001","L","daviz001","R","daviz001","R","herrj003","walkc002","martk001","alcas002","perdg001","perad001","varsd001","smitp002","lindf001","","","9/L9","F","F",5,5,2,"T","T",0,"F","F",1,"F","F",0,"F","F",9,"L","F","F","9",0,0,"N",0,"N",0,"N",0,1,0,0,"9","","","","F","F","F","F","F","F","F","F","F","daviz001","","","F","F","F","F","F","","","","",0,9,0,0,0,0,0,0,0,26
"NYN202204150","ARI",4,0,0,2,0,"BBX",0,2,"perad001","L","perad001","L","bassc001","R","bassc001","R","mccaj001","alonp001","canor001","escoe001","lindf001","mcnej002","jankt001","marts002","","","","43/G4","T","F",7,3,2,"T","T",0,"F","F",1,"F","F",0,"F","F",4,"G","F","F","4",0,0,"N",0,"N",0,"N",0,0,0,0,"43","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,4,0,0,0,0,27
"NYN202204150","ARI",4,0,1,0,0,"X",0,2,"walkc002","R","walkc002","R","bassc001","R","bassc001","R","mccaj001","alonp001","canor001","escoe001","lindf001","mcnej002","jankt001","marts002","","","","8/F78XD+","F","F",3,4,2,"T","T",0,"F","F",1,"F","F",0,"F","F",8,"F","F","F","78XD",0,0,"N",0,"N",0,"N",0,0,0,0,"8","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,8,0,0,0,0,0,0,0,28
"NYN202204150","ARI",4,0,2,1,2,"CBCX",0,2,"smitp002","L","smitp002","L","bassc001","R","bassc001","R","mccaj001","alonp001","canor001","escoe001","lindf001","mcnej002","jankt001","marts002","","","","53/G6","F","F",9,5,2,"T","T",0,"F","F",1,"F","F",0,"F","F",5,"G","F","F","6",0,0,"N",0,"N",0,"N",0,0,0,0,"53","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,5,0,0,0,0,29
"NYN202204150","ARI",4,1,0,1,0,"BX",0,2,"canor001","L","canor001","L","daviz001","R","daviz001","R","herrj003","walkc002","martk001","alcas002","perdg001","perad001","varsd001","smitp002","","","","HR/F7D","T","F",4,6,23,"T","T",4,"F","F",0,"F","F",1,"F","F",0,"F","F","F","7D",0,0,"N",0,"N",0,"N",4,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,30
"NYN202204150","ARI",4,1,0,0,2,"CFC",0,3,"davij006","R","davij006","R","daviz001","R","daviz001","R","herrj003","walkc002","martk001","alcas002","perdg001","perad001","varsd001","smitp002","","","","K","F","F",10,7,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"2","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,31
"NYN202204150","ARI",4,1,1,2,2,"FBCBX",0,3,"jankt001","L","jankt001","L","daviz001","R","daviz001","R","herrj003","walkc002","martk001","alcas002","perdg001","perad001","varsd001","smitp002","","","","13/G1S-","F","F",8,8,2,"T","T",0,"F","F",1,"F","F",0,"F","F",1,"G","F","F","1S",0,0,"N",0,"N",0,"N",0,0,0,0,"13","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,1,0,0,0,0,32
"NYN202204150","ARI",4,1,2,0,0,"X",0,3,"mccaj001","R","mccaj001","R","daviz001","R","daviz001","R","herrj003","walkc002","martk001","alcas002","perdg001","perad001","varsd001","smitp002","","","","63/G6","F","F",2,9,2,"T","T",0,"F","F",1,"F","F",0,"F","F",6,"G","F","F","6",0,0,"N",0,"N",0,"N",0,0,0,0,"63","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,6,0,0,0,0,33
"NYN202204150","ARI",5,0,0,2,2,"FBBSS",0,3,"beers001","L","beers001","L","bassc001","R","bassc001","R","mccaj001","alonp001","canor001","escoe001","lindf001","mcnej002","jankt001","marts002","","","","K","T","F",10,6,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"2","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,34
"NYN202204150","ARI",5,0,1,1,2,"CBCX",0,3,"alcas002","L","alcas002","L","bassc001","R","bassc001","R","mccaj001","alonp001","canor001","escoe001","lindf001","mcnej002","jankt001","marts002","","","","53/G6","F","F",5,7,2,"T","T",0,"F","F",1,"F","F",0,"F","F",5,"G","F","F","6",0,0,"N",0,"N",0,"N",0,0,0,0,"53","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,5,0,0,0,0,35
"NYN202204150","ARI",5,0,2,3,1,"BBBCB",0,3,"herrj003","L","herrj003","L","bassc001","R","bassc001","R","mccaj001","alonp001","canor001","escoe001","lindf001","mcnej002","jankt001","marts002","","","","W","F","F",2,8,14,"T","F",0,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,36
"NYN202204150","ARI",5,0,2,1,2,"CCBT",0,3,"perdg001","L","perdg001","L","bassc001","R","bassc001","R","mccaj001","alonp001","canor001","escoe001","lindf001","mcnej002","jankt001","marts002","herrj003","","","K","F","F",6,9,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,1,0,0,"2","","","","F","F","F","F","F","F","F","F","F","bassc001","","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,37
"NYN202204150","ARI",5,1,0,3,2,"BCBFBFX",0,3,"mcnej002","L","mcnej002","L","daviz001","R","daviz001","R","herrj003","walkc002","martk001","alcas002","perdg001","perad001","varsd001","smitp002","","","","43/G34","T","F",7,1,2,"T","T",0,"F","F",1,"F","F",0,"F","F",4,"G","F","F","34",0,0,"N",0,"N",0,"N",0,0,0,0,"43","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,4,0,0,0,0,38
"NYN202204150","ARI",5,1,1,2,2,"BCFFFBFX",0,3,"marts002","R","marts002","R","daviz001","R","daviz001","R","herrj003","walkc002","martk001","alcas002","perdg001","perad001","varsd001","smitp002","","","","S8/L8S","F","F",9,2,20,"T","T",1,"F","F",0,"F","F",0,"F","F",8,"L","F","F","8S",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,39
"NYN202204150","ARI",5,1,1,3,2,"1B11FBBS>X",0,3,"lindf001","L","lindf001","L","daviz001","R","daviz001","R","herrj003","walkc002","martk001","alcas002","perdg001","perad001","varsd001","smitp002","marts002","","","HR/F9D.1-H","F","F",6,3,23,"T","T",4,"F","F",0,"F","F",2,"F","F",0,"F","F","F","9D",0,0,"N",0,"N",0,"N",4,4,0,0,"","","","","F","F","F","F","F","F","F","F","F","daviz001","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,40
"NYN202204150","ARI",5,1,1,1,2,".CBFFH",0,5,"alonp001","R","alonp001","R","wendj001","R","wendj001","R","herrj003","walkc002","martk001","alcas002","perdg001","perad001","varsd001","smitp002","","","","HP","F","F",3,4,16,"T","F",0,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,41
"NYN202204150","ARI",5,1,1,3,2,"BBCSBFC",0,5,"escoe001","L","escoe001","L","wendj001","R","wendj001","R","herrj003","walkc002","martk001","alcas002","perdg001","perad001","varsd001","smitp002","alonp001","","","K","F","F",5,5,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,1,0,0,"2","","","","F","F","F","F","F","F","F","F","F","wendj001","","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,42
"NYN202204150","ARI",5,1,2,2,1,"BFBX",0,5,"canor001","L","canor001","L","wendj001","R","wendj001","R","herrj003","walkc002","martk001","alcas002","perdg001","perad001","varsd001","smitp002","alonp001","","","43/G34","F","F",4,6,2,"T","T",0,"F","F",1,"F","F",0,"F","F",4,"G","F","F","34",0,0,"N",0,"N",0,"N",0,1,0,0,"43","","","","F","F","F","F","F","F","F","F","F","wendj001","","","F","F","F","F","F","","","","",0,3,0,0,4,0,0,0,0,43
"NYN202204150","ARI",6,0,0,2,0,"BBX",0,5,"varsd001","L","varsd001","L","bassc001","R","bassc001","R","mccaj001","alonp001","canor001","escoe001","lindf001","mcnej002","jankt001","marts002","","","","HR/F9D","T","F",8,1,23,"T","T",4,"F","F",0,"F","F",1,"F","F",0,"F","F","F","9D",0,0,"N",0,"N",0,"N",4,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,44
"NYN202204150","ARI",6,0,0,0,2,"CFFFFFX",1,5,"martk001","L","martk001","L","bassc001","R","bassc001","R","mccaj001","alonp001","canor001","escoe001","lindf001","mcnej002","jankt001","marts002","","","","13/G4S","F","F",4,2,2,"T","T",0,"F","F",1,"F","F",0,"F","F",1,"G","F","F","4S",0,0,"N",0,"N",0,"N",0,0,0,0,"13","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,1,0,0,0,0,45
"NYN202204150","ARI",6,0,1,1,2,"BSFS",1,5,"perad001","L","perad001","L","bassc001","R","bassc001","R","mccaj001","alonp001","canor001","escoe001","lindf001","mcnej002","jankt001","marts002","","","","K","F","F",7,3,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"2","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,46
"NYN202204150","ARI",6,0,2,2,1,"CBBX",1,5,"walkc002","R","walkc002","R","bassc001","R","bassc001","R","mccaj001","alonp001","canor001","escoe001","lindf001","mcnej002","jankt001","marts002","","","","53/G5","F","F",3,4,2,"T","T",0,"F","F",1,"F","F",0,"F","F",5,"G","F","F","5",0,0,"N",0,"N",0,"N",0,0,0,0,"53","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,5,0,0,0,0,47
"NYN202204150","ARI",6,1,0,1,1,".BSX",1,5,"davij006","R","davij006","R","smitc006","L","smitc006","L","herrj003","walkc002","martk001","alcas002","perdg001","perad001","varsd001","smitp002","","","","7/F7D","T","F",10,7,2,"T","T",0,"F","F",1,"F","F",0,"F","F",7,"F","F","F","7D",0,0,"N",0,"N",0,"N",0,0,0,0,"7","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,7,0,0,0,0,0,0,0,48
"NYN202204150","ARI",6,1,1,0,0,"X",1,5,"jankt001","L","jankt001","L","smitc006","L","smitc006","L","herrj003","walkc002","martk001","alcas002","perdg001","perad001","varsd001","smitp002","","","","S4/BG34S","F","F",8,8,20,"T","T",1,"F","F",0,"F","F",0,"F","F",4,"G","T","F","34S",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,49
"NYN202204150","ARI",6,1,1,0,2,"CFX",1,5,"mccaj001","R","mccaj001","R","smitc006","L","smitc006","L","herrj003","walkc002","martk001","alcas002","perdg001","perad001","varsd001","smitp002","jankt001","","","8/F8","F","F",2,9,2,"T","T",0,"F","F",1,"F","F",0,"F","F",8,"F","F","F","8",0,0,"N",0,"N",0,"N",0,1,0,0,"8","","","","F","F","F","F","F","F","F","F","F","smitc006","","","F","F","F","F","F","","","","",0,8,0,0,0,0,0,0,0,50
"NYN202204150","ARI",6,1,2,0,0,"X",1,5,"mcnej002","L","mcnej002","L","smitc006","L","smitc006","L","herrj003","walkc002","martk001","alcas002","perdg001","perad001","varsd001","smitp002","jankt001","","","5/P5SF/FL","F","F",7,1,2,"T","T",0,"F","F",1,"F","F",0,"F","F",5,"P","F","T","5SF",0,0,"N",0,"N",0,"N",0,1,0,0,"5","","","","F","F","F","F","F","F","F","F","F","smitc006","","","F","F","F","F","F","","","","",0,5,0,0,0,0,0,0,0,51
"NYN202204150","ARI",7,0,0,2,2,".CBCB*S",1,5,"smitp002","L","smitp002","L","shrec001","L","shrec001","L","mccaj001","alonp001","canor001","escoe001","lindf001","mcnej002","jankt001","marts002","","","","K","T","F",9,5,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"2","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,52
"NYN202204150","ARI",7,0,1,3,2,"BFBFBFFS",1,5,"beers001","L","beers001","L","shrec001","L","shrec001","L","mccaj001","alonp001","canor001","escoe001","lindf001","mcnej002","jankt001","marts002","","","","K","F","F",10,6,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"2","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,53
"NYN202204150","ARI",7,0,2,3,2,"CBSBBFFC",1,5,"alcas002","R","alcas002","R","shrec001","L","shrec001","L","mccaj001","alonp001","canor001","escoe001","lindf001","mcnej002","jankt001","marts002","","","","K","F","F",5,7,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"2","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,54
"NYN202204150","ARI",7,1,0,2,1,"FBBX",1,5,"marts002","R","marts002","R","smitc006","L","smitc006","L","herrj003","walkc002","martk001","alcas002","perdg001","perad001","varsd001","smitp002","","","","8/F8D","T","F",9,2,2,"T","T",0,"F","F",1,"F","F",0,"F","F",8,"F","F","F","8D",0,0,"N",0,"N",0,"N",0,0,0,0,"8","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,8,0,0,0,0,0,0,0,55
"NYN202204150","ARI",7,1,1,3,1,"CBBBB",1,5,"lindf001","R","lindf001","R","smitc006","L","smitc006","L","herrj003","walkc002","martk001","alcas002","perdg001","perad001","varsd001","smitp002","","","","W","F","F",6,3,14,"T","F",0,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,56
"NYN202204150","ARI",7,1,1,2,2,"BBTF>B",1,5,"alonp001","R","alonp001","R","smitc006","L","smitc006","L","herrj003","walkc002","martk001","alcas002","perdg001","perad001","varsd001","smitp002","lindf001","","","SB2","F","F",3,4,4,"F","F",0,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,2,0,0,"","","","","T","F","F","F","F","F","F","F","F","smitc006","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,57
