TBA202303300,DET,4,0,0,1,2,FBSX,0,1,torks001,R,torks001,R,mccls003,L,mccls003,L,bethc001,diazy001,loweb001,parei001,franw002,arozr001,sirij001,margm001,,,,43/G6M,T,F,3,5,2,T,T,0,F,F,1,F,F,0,F,F,4,G,F,F,6M,0,0,N,0,N,0,N,0,0,0,0,43,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,3,0,0,4,0,0,0,0,26
TBA202303300,DET,4,0,1,1,1,CBX,0,1,meada001,L,meada001,L,mccls003,L,mccls003,L,bethc001,diazy001,loweb001,parei001,franw002,arozr001,sirij001,margm001,,,,S8/G4,F,F,7,6,20,T,T,1,F,F,0,F,F,0,F,F,8,G,F,F,4,0,0,N,0,N,0,N,1,0,0,0,,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,27
TBA202303300,DET,4,0,1,3,2,*BFFB.*BX,0,1,cabrm001,R,cabrm001,R,mccls003,L,mccls003,L,bethc001,diazy001,loweb001,parei001,franw002,arozr001,sirij001,margm001,meada001,,,4(1)3/GDP/G4,F,F,10,7,2,T,T,0,F,F,2,T,F,0,F,F,4,G,F,F,4,0,0,N,0,N,0,N,0,0,0,0,43,4,,,F,F,F,F,F,F,F,F,F,mccls003,,,F,F,F,F,F,,,,,0,4,3,0,4,0,0,0,0,28
TBA202303300,DET,4,1,0,3,2,BBCBSX,0,1,arozr001,R,arozr001,R,rodre004,L,rodre004,L,haase001,torks001,schoj001,kreir001,baezj001,meada001,greer003,vierm001,,,,9/F8S,T,F,7,4,2,T,T,0,F,F,1,F,F,0,F,F,9,F,F,F,8S,0,0,N,0,N,0,N,0,0,0,0,9,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,9,0,0,0,0,0,0,0,29
TBA202303300,DET,4,1,1,2,2,BFBFFX,0,1,ramih004,R,ramih004,R,rodre004,L,rodre004,L,haase001,torks001,schoj001,kreir001,baezj001,meada001,greer003,vierm001,,,,4/P4,F,F,10,5,2,T,T,0,F,F,1,F,F,0,F,F,4,P,F,F,4,0,0,N,0,N,0,N,0,0,0,0,4,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,4,0,0,0,0,0,0,0,30
TBA202303300,DET,4,1,2,1,2,CBFFS,0,1,margm001,R,margm001,R,rodre004,L,rodre004,L,haase001,torks001,schoj001,kreir001,baezj001,meada001,greer003,vierm001,,,,K,F,F,9,6,3,T,T,0,F,F,1,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,0,0,0,0,2,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,2,0,0,0,0,0,0,0,31
TBA202303300,DET,5,0,0,1,2,SBSS,0,1,schoj001,R,schoj001,R,mccls003,L,mccls003,L,bethc001,diazy001,loweb001,parei001,franw002,arozr001,sirij001,margm001,,,,K,T,F,4,8,3,T,T,0,F,F,1,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,0,0,0,0,2,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,2,0,0,0,0,0,0,0,32
TBA202303300,DET,5,0,1,1,2,CF.FBS,0,1,kreir001,R,kreir001,R,mccls003,L,mccls003,L,bethc001,diazy001,loweb001,parei001,franw002,arozr001,sirij001,margm001,,,,K,F,F,5,9,3,T,T,0,F,F,1,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,0,0,0,0,2,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,2,0,0,0,0,0,0,0,33
TBA202303300,DET,5,0,2,1,2,CBCFX,0,1,vierm001,R,vierm001,R,mccls003,L,mccls003,L,bethc001,diazy001,loweb001,parei001,franw002,arozr001,sirij001,margm001,,,,9/F89,F,F,9,1,2,T,T,0,F,F,1,F,F,0,F,F,9,F,F,F,89,0,0,N,0,N,0,N,0,0,0,0,9,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,9,0,0,0,0,0,0,0,34
TBA202303300,DET,5,1,0,1,2,SBFC,0,1,loweb001,L,loweb001,L,rodre004,L,rodre004,L,haase001,torks001,schoj001,kreir001,baezj001,meada001,greer003,vierm001,,,,K,T,F,4,7,3,T,T,0,F,F,1,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,0,0,0,0,2,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,2,0,0,0,0,0,0,0,35
TBA202303300,DET,5,1,1,0,0,X,0,1,bethc001,R,bethc001,R,rodre004,L,rodre004,L,haase001,torks001,schoj001,kreir001,baezj001,meada001,greer003,vierm001,,,,8/F8XD,F,F,2,8,2,T,T,0,F,F,1,F,F,0,F,F,8,F,F,F,8XD,0,0,N,0,N,0,N,0,0,0,0,8,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,8,0,0,0,0,0,0,0,36
TBA202303300,DET,5,1,2,2,2,CBBSFS,0,1,sirij001,R,sirij001,R,rodre004,L,rodre004,L,haase001,torks001,schoj001,kreir001,baezj001,meada001,greer003,vierm001,,,,K,F,F,8,9,3,T,T,0,F,F,1,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,0,0,0,0,2,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,2,0,0,0,0,0,0,0,37
TBA202303300,DET,6,0,0,0,2,SSS,0,1,baezj001,R,baezj001,R,mccls003,L,mccls003,L,bethc001,diazy001,loweb001,parei001,franw002,arozr001,sirij001,margm001,,,,K,T,F,6,2,3,T,T,0,F,F,1,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,0,0,0,0,2,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,2,0,0,0,0,0,0,0,38
TBA202303300,DET,6,0,1,1,0,BX,0,1,greer003,L,greer003,L,mccls003,L,mccls003,L,bethc001,diazy001,loweb001,parei001,franw002,arozr001,sirij001,margm001,,,,8/F8XD+,F,F,8,3,2,T,T,0,F,F,1,F,F,0,F,F,8,F,F,F,8XD,0,0,N,0,N,0,N,0,0,0,0,8,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,8,0,0,0,0,0,0,0,39
TBA202303300,DET,6,0,2,2,0,BBX,0,1,haase001,R,haase001,R,mccls003,L,mccls003,L,bethc001,diazy001,loweb001,parei001,franw002,arozr001,sirij001,margm001,,,,8/L78XD,F,F,2,4,2,T,T,0,F,F,1,F,F,0,F,F,8,L,F,F,78XD,0,0,N,0,N,0,N,0,0,0,0,8,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,8,0,0,0,0,0,0,0,40
TBA202303300,DET,6,1,0,3,1,BBFBB,0,1,diazy001,R,diazy001,R,rodre004,L,rodre004,L,haase001,torks001,schoj001,kreir001,baezj001,meada001,greer003,vierm001,,,,W,T,F,3,1,14,T,F,0,F,F,0,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,1,0,0,0,,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,41
TBA202303300,DET,6,1,0,3,1,CBBBX,0,1,franw002,R,franw002,R,rodre004,L,rodre004,L,haase001,torks001,schoj001,kreir001,baezj001,meada001,greer003,vierm001,diazy001,,,7/L7D,F,F,6,2,2,T,T,0,F,F,1,F,F,0,F,F,7,L,F,F,7D,0,0,N,0,N,0,N,0,1,0,0,7,,,,F,F,F,F,F,F,F,F,F,rodre004,,,F,F,F,F,F,,,,,0,7,0,0,0,0,0,0,0,42
TBA202303300,DET,6,1,1,2,2,*BFBCFX,0,1,parei001,R,parei001,R,rodre004,L,rodre004,L,haase001,torks001,schoj001,kreir001,baezj001,meada001,greer003,vierm001,diazy001,,,S8/L8D.1-2,F,F,5,3,20,T,T,1,F,F,0,F,F,0,F,F,8,L,F,F,8D,0,0,N,0,N,0,N,1,2,0,0,,,,,F,F,F,F,F,F,F,F,F,rodre004,,,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,43
TBA202303300,DET,6,1,1,1,2,..CBCX,0,1,arozr001,R,arozr001,R,folej001,R,folej001,R,haase001,torks001,schoj001,kreir001,baezj001,meada001,greer003,vierm001,parei001,wallt003,,S8/G6M.2-H;1-2,F,F,7,4,20,T,T,1,F,F,0,F,F,1,F,F,8,G,F,F,6M,0,0,N,0,N,0,N,1,2,4,0,,,,,F,F,F,F,F,F,F,F,F,rodre004,rodre004,,F,F,F,T,F,,diazy001,,,0,0,0,0,0,0,0,0,0,44
TBA202303300,DET,6,1,1,1,1,.SBX,0,2,ralel001,L,ralel001,L,folej001,R,folej001,R,haase001,torks001,schoj001,kreir001,baezj001,meada001,greer003,vierm001,arozr001,parei001,,S9/G4.2-H;1-3,F,F,10,5,20,T,T,1,F,F,0,F,F,1,F,F,9,G,F,F,4,0,0,N,0,N,0,N,1,3,4,0,,,,,F,F,F,F,F,F,F,F,F,folej001,rodre004,,F,F,F,F,F,,,,ramih004,10,0,0,0,0,0,0,0,0,45
TBA202303300,DET,6,1,1,0,1,C1X,0,3,margm001,R,margm001,R,folej001,R,folej001,R,haase001,torks001,schoj001,kreir001,baezj001,meada001,greer003,vierm001,ralel001,,arozr001,64(1)3/GDP/G6,F,F,9,6,2,T,T,0,F,F,2,T,F,0,F,F,6,G,F,F,6,0,0,N,0,N,0,N,0,0,0,3,43,64,,,F,F,F,F,F,F,F,F,F,folej001,,folej001,F,F,F,F,F,,,,,0,4,3,0,6,4,0,0,0,46
TBA202303300,DET,7,0,0,0,1,....CX,0,3,torks001,R,torks001,R,pochc001,L,pochc001,L,bethc001,parei001,loweb001,wallt003,franw002,arozr001,sirij001,margm001,,,,63/G6,T,F,3,5,2,T,T,0,F,F,1,F,F,0,F,F,6,G,F,F,6,0,0,N,0,N,0,N,0,0,0,0,63,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,3,0,0,6,0,0,0,0,47
TBA202303300,DET,7,0,1,3,2,CFBFBBX,0,3,meada001,L,meada001,L,pochc001,L,pochc001,L,bethc001,parei001,loweb001,wallt003,franw002,arozr001,sirij001,margm001,,,,7/F78S,F,F,7,6,2,T,T,0,F,F,1,F,F,0,F,F,7,F,F,F,78S,0,0,N,0,N,0,N,0,0,0,0,7,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,7,0,0,0,0,0,0,0,48
TBA202303300,DET,7,0,2,0,0,X,0,3,cabrm001,R,cabrm001,R,pochc001,L,pochc001,L,bethc001,parei001,loweb001,wallt003,franw002,arozr001,sirij001,margm001,,,,D7/L7,F,F,10,7,21,T,T,2,F,F,0,F,F,0,F,F,7,L,F,F,7,0,0,N,0,N,0,N,2,0,0,0,,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,49
TBA202303300,DET,7,0,2,3,1,BBFBB,0,3,schoj001,R,schoj001,R,pochc001,L,pochc001,L,bethc001,parei001,loweb001,wallt003,franw002,arozr001,sirij001,margm001,,cabrm001,,W,F,F,4,8,14,T,F,0,F,F,0,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,1,0,2,0,,,,,F,F,F,F,F,F,F,F,F,,pochc001,,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,50
TBA202303300,DET,7,0,2,0,2,SCX,0,3,kreir001,R,kreir001,R,pochc001,L,pochc001,L,bethc001,parei001,loweb001,wallt003,franw002,arozr001,sirij001,margm001,schoj001,cabrm001,,9/L9L,F,F,5,9,2,T,T,0,F,F,1,F,F,0,F,F,9,L,F,F,9L,0,0,N,0,N,0,N,0,1,2,0,9,,,,F,F,F,F,F,F,F,F,F,pochc001,pochc001,,F,F,F,F,F,,,,,0,9,0,0,0,0,0,0,0,51
TBA202303300,DET,7,1,0,0,2,.CFS,0,3,loweb001,L,loweb001,L,shrec001,L,shrec001,L,haase001,torks001,schoj001,kreir001,baezj001,meada001,greer003,vierm001,,,,K,T,F,4,7,3,T,T,0,F,F,1,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,0,0,0,0,2,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,2,0,0,0,0,0,0,0,52
TBA202303300,DET,7,1,1,3,2,BSBFB.FB,0,3,bethc001,R,bethc001,R,shrec001,L,shrec001,L,haase001,torks001,schoj001,kreir001,baezj001,meada001,greer003,vierm001,,,,W,F,F,2,8,14,T,F,0,F,F,0,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,1,0,0,0,,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,53
TBA202303300,DET,7,1,1,2,2,BCBCS,0,3,sirij001,R,sirij001,R,shrec001,L,shrec001,L,haase001,torks001,schoj001,kreir001,baezj001,meada001,greer003,vierm001,bethc001,,,K,F,F,8,9,3,T,T,0,F,F,1,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,0,1,0,0,2,,,,F,F,F,F,F,F,F,F,F,shrec001,,,F,F,F,F,F,,,,,0,2,0,0,0,0,0,0,0,54
TBA202303300,DET,7,1,2,2,2,S*BSBFFX,0,3,wallt003,R,wallt003,R,shrec001,L,shrec001,L,haase001,torks001,schoj001,kreir001,baezj001,meada001,greer003,vierm001,bethc001,,,64(1)/FO/G6.B-1,F,F,5,1,2,T,T,0,F,F,1,F,F,0,F,F,6,G,F,F,6,0,0,N,0,N,0,N,1,0,0,0,,64,,,F,F,F,F,F,F,F,F,F,shrec001,,,F,F,F,F,F,,,,,0,4,0,0,6,0,0,0,0,55
TBA202303300,DET,8,0,0,0,1,..FX,0,3,mckiz001,L,mckiz001,L,adamj002,R,adamj002,R,bethc001,parei001,loweb001,wallt003,franw002,arozr001,sirij001,margm001,,,,3/G3,T,T,11,1,2,T,T,0,F,F,1,F,F,0,F,F,3,G,F,F,3,0,0,N,0,N,0,N,0,0,0,0,3,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,vierm001,9,3,0,0,0,0,0,0,0,56
TBA202303300,DET,8,0,1,1,2,SS.BX,0,3,baezj001,R,baezj001,R,adamj002,R,adamj002,R,bethc001,parei001,loweb001,wallt003,franw002,arozr001,sirij001,margm001,,,,7/F78D,F,F,6,2,2,T,T,0,F,F,1,F,F,0,F,F,7,F,F,F,78D,0,0,N,0,N,0,N,0,0,0,0,7,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,7,0,0,0,0,0,0,0,57
TBA202303300,DET,8,0,2,3,0,BBBB,0,3,greer003,L,greer003,L,adamj002,R,adamj002,R,bethc001,parei001,loweb001,wallt003,franw002,arozr001,sirij001,margm001,,,,W,F,F,8,3,14,T,F,0,F,F,0,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,1,0,0,0,,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,58
TBA202303300,DET,8,0,2,2,2,BSS.B>X,0,3,haase001,R,haase001,R,adamj002,R,adamj002,R,bethc001,parei001,loweb001,wallt003,franw002,arozr001,sirij001,margm001,greer003,,,6/P56-,F,F,2,4,2,T,T,0,F,F,1,F,F,0,F,F,6,P,F,F,56,0,0,N,0,N,0,N,0,1,0,0,6,,,,F,F,F,F,F,F,F,F,F,adamj002,,,F,F,F,F,F,,,,,0,6,0,0,0,0,0,0,0,59
TBA202303300,DET,8,1,0,3,2,..CFBBFBFFX,0,3,franw002,L,franw002,L,englm001,R,englm001,R,haase001,torks001,schoj001,kreir001,baezj001,meada001,greer003,mckiz001,,,,HR/F78XD,T,F,6,2,23,T,T,4,F,F,0,F,F,1,F,F,0,F,F,F,78XD,0,0,N,0,N,0,N,4,0,0,0,,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,60
TBA202303300,DET,8,1,0,3,2,CBBCBFX,0,4,parei001,R,parei001,R,englm001,R,englm001,R,haase001,torks001,schoj001,kreir001,baezj001,meada001,greer003,mckiz001,,,,53/G56,F,F,3,3,2,T,T,0,F,F,1,F,F,0,F,F,5,G,F,F,56,0,0,N,0,N,0,N,0,0,0,0,53,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,3,0,0,5,0,0,0,0,61
