TBA202204080,BAL,1,0,0,0,0,H,0,0,mullc002,L,mullc002,L,mccls003,L,mccls003,L,zunim001,ramih004,loweb001,diazy001,franw002,arozr001,kierk001,margm001,,,,HP,T,F,8,1,16,T,F,0,F,F,0,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,1,0,0,0,,,,,F,F,F,F,F,F,F,F,F,,,,T,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,1
TBA202204080,BAL,1,0,0,0,1,CX,0,0,mounr001,R,mounr001,R,mccls003,L,mccls003,L,zunim001,ramih004,loweb001,diazy001,franw002,arozr001,kierk001,margm001,mullc002,,,S8/L8.1-2,F,F,3,2,20,T,T,1,F,F,0,F,F,0,F,F,8,L,F,F,8,0,0,N,0,N,0,N,1,2,0,0,,,,,F,F,F,F,F,F,F,F,F,mccls003,,,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,2
TBA202204080,BAL,1,0,0,2,2,CSBBX,0,0,manct001,R,manct001,R,mccls003,L,mccls003,L,zunim001,ramih004,loweb001,diazy001,franw002,arozr001,kierk001,margm001,mounr001,mullc002,,34(1)/FO/G3.2-3;B-1,F,F,10,3,2,T,T,0,F,F,1,F,F,0,F,F,3,G,F,F,3,0,0,N,0,N,0,N,1,0,3,0,,34,,,F,F,F,F,F,F,F,F,F,mccls003,mccls003,,F,F,F,F,F,,,,,0,4,0,0,3,0,0,0,0,3
TBA202204080,BAL,1,0,1,3,1,BBFBB,0,0,haysa001,R,haysa001,R,mccls003,L,mccls003,L,zunim001,ramih004,loweb001,diazy001,franw002,arozr001,kierk001,margm001,manct001,,mullc002,W.1-2,F,F,9,4,14,T,F,0,F,F,0,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,1,2,0,3,,,,,F,F,F,F,F,F,F,F,F,mccls003,,mccls003,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,4
TBA202204080,BAL,1,0,1,0,2,CF*S,0,0,santa003,R,santa003,R,mccls003,L,mccls003,L,zunim001,ramih004,loweb001,diazy001,franw002,arozr001,kierk001,margm001,haysa001,manct001,mullc002,K,F,F,7,5,3,T,T,0,F,F,1,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,0,1,2,3,2,,,,F,F,F,F,F,F,F,F,F,mccls003,mccls003,mccls003,F,F,F,F,F,,,,,0,2,0,0,0,0,0,0,0,5
TBA202204080,BAL,1,0,2,2,2,BCSBFX,0,0,uriar001,R,uriar001,R,mccls003,L,mccls003,L,zunim001,ramih004,loweb001,diazy001,franw002,arozr001,kierk001,margm001,haysa001,manct001,mullc002,8/F89XD+,F,F,4,6,2,T,T,0,F,F,1,F,F,0,F,F,8,F,F,F,89XD,0,0,N,0,N,0,N,0,1,2,3,8,,,,F,F,F,F,F,F,F,F,F,mccls003,mccls003,mccls003,F,F,F,F,F,,,,,0,8,0,0,0,0,0,0,0,6
TBA202204080,BAL,1,1,0,2,0,BBX,0,0,diazy001,R,diazy001,R,meanj001,L,meanj001,L,chirr001,mounr001,uriar001,gutik001,matej003,santa003,mullc002,haysa001,,,,7/F7S,T,F,5,1,2,T,T,0,F,F,1,F,F,0,F,F,7,F,F,F,7S,0,0,N,0,N,0,N,0,0,0,0,7,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,7,0,0,0,0,0,0,0,7
TBA202204080,BAL,1,1,1,1,2,CFBFX,0,0,franw002,R,franw002,R,meanj001,L,meanj001,L,chirr001,mounr001,uriar001,gutik001,matej003,santa003,mullc002,haysa001,,,,S5/G5S-,F,F,6,2,20,T,T,1,F,F,0,F,F,0,F,F,5,G,F,F,5S,0,0,N,0,N,0,N,1,0,0,0,,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,8
TBA202204080,BAL,1,1,1,1,2,FBF1X,0,0,ramih004,R,ramih004,R,meanj001,L,meanj001,L,chirr001,mounr001,uriar001,gutik001,matej003,santa003,mullc002,haysa001,franw002,,,53/G56S.1-2,F,F,3,3,2,T,T,0,F,F,1,F,F,0,F,F,5,G,F,F,56S,0,0,N,0,N,0,N,0,2,0,0,53,,,,F,F,F,F,F,F,F,F,F,meanj001,,,F,F,F,F,F,,,,,0,3,0,0,5,0,0,0,0,9
TBA202204080,BAL,1,1,2,2,2,BCBSS,0,0,arozr001,R,arozr001,R,meanj001,L,meanj001,L,chirr001,mounr001,uriar001,gutik001,matej003,santa003,mullc002,haysa001,,franw002,,K,F,F,7,4,3,T,T,0,F,F,1,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,0,0,2,0,2,,,,F,F,F,F,F,F,F,F,F,,meanj001,,F,F,F,F,F,,,,,0,2,0,0,0,0,0,0,0,10
