TBA202104090,NYA,2,1,1,0,0,X,0,0,adamw002,R,adamw002,R,klubc001,R,klubc001,R,sancg002,brucj001,wadet002,lemad001,torrg001,taucm001,hicka001,frazc001,wendj002,,diazy001,D8/F89XD.3-H(UR);1-3,F,F,6,7,21,T,T,2,F,F,0,F,F,1,F,F,8,F,F,F,89XD,0,0,N,0,N,0,N,2,3,0,5,,,,,F,F,F,F,F,F,F,F,F,klubc001,,klubc001,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,13
TBA202104090,NYA,2,1,1,0,0,X,0,1,philb002,L,philb002,L,klubc001,R,klubc001,R,sancg002,brucj001,wadet002,lemad001,torrg001,taucm001,hicka001,frazc001,,adamw002,wendj002,8/SF/F8D.3-H(UR),F,F,8,8,2,T,F,0,F,T,1,F,F,1,F,F,8,F,F,F,8D,0,0,N,0,N,0,N,0,0,2,5,8,,,,F,F,F,F,F,F,F,F,F,,klubc001,klubc001,F,F,F,F,F,,,,,0,8,0,0,0,0,0,0,0,14
TBA202104090,NYA,2,1,2,0,2,CCX,0,2,zunim001,R,zunim001,R,klubc001,R,klubc001,R,sancg002,brucj001,wadet002,lemad001,torrg001,taucm001,hicka001,frazc001,,adamw002,,5/P1,F,F,2,9,2,T,T,0,F,F,1,F,F,0,F,F,5,P,F,F,1,0,0,N,0,N,0,N,0,0,2,0,5,,,,F,F,F,F,F,F,F,F,F,,klubc001,,F,F,F,F,F,,,,,0,5,0,0,0,0,0,0,0,15
TBA202104090,NYA,3,0,0,2,2,CBCBC,0,2,frazc001,R,frazc001,R,hillr001,L,hillr001,L,zunim001,diazy001,loweb001,wendj002,adamw002,meada001,philb002,arozr001,,,,K,T,F,9,7,3,T,T,0,F,F,1,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,0,0,0,0,2,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,2,0,0,0,0,0,0,0,16
TBA202104090,NYA,3,0,1,1,2,CBFS,0,2,taucm001,L,taucm001,L,hillr001,L,hillr001,L,zunim001,diazy001,loweb001,wendj002,adamw002,meada001,philb002,arozr001,,,,K,F,F,7,8,3,T,T,0,F,F,1,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,0,0,0,0,2,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,2,0,0,0,0,0,0,0,17
TBA202104090,NYA,3,0,2,2,2,BBCSX,0,2,wadet002,L,wadet002,L,hillr001,L,hillr001,L,zunim001,diazy001,loweb001,wendj002,adamw002,meada001,philb002,arozr001,,,,S65/G6M,F,F,4,9,20,T,T,1,F,F,0,F,F,0,F,F,6,G,F,F,6M,0,0,N,0,N,0,N,1,0,0,0,,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,18
TBA202104090,NYA,3,0,2,0,0,X,0,2,lemad001,R,lemad001,R,hillr001,L,hillr001,L,zunim001,diazy001,loweb001,wendj002,adamw002,meada001,philb002,arozr001,wadet002,,,DGR/L8XD+.1-3,F,F,5,1,21,T,T,2,F,F,0,F,F,0,F,F,0,L,F,F,8XD,0,0,N,0,N,0,N,2,3,0,0,,,,,F,F,F,F,F,F,F,F,F,hillr001,,,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,19
TBA202104090,NYA,3,0,2,1,0,BX,0,2,stanm004,R,stanm004,R,hillr001,L,hillr001,L,zunim001,diazy001,loweb001,wendj002,adamw002,meada001,philb002,arozr001,,lemad001,wadet002,S9/G4+.3-H;2-H,F,F,10,2,20,T,T,1,F,F,0,F,F,2,F,F,9,G,F,F,4,0,0,N,0,N,0,N,1,0,4,4,,,,,F,F,F,F,F,F,F,F,F,,hillr001,hillr001,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,20
TBA202104090,NYA,3,0,2,1,2,BFFX,2,2,hicka001,R,hicka001,R,hillr001,L,hillr001,L,zunim001,diazy001,loweb001,wendj002,adamw002,meada001,philb002,arozr001,stanm004,,,HR/F7D.1-H,F,F,8,3,23,T,T,4,F,F,0,F,F,2,F,F,0,F,F,F,7D,0,0,N,0,N,0,N,4,4,0,0,,,,,F,F,F,F,F,F,F,F,F,hillr001,,,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,21
TBA202104090,NYA,3,0,2,0,2,CFX,4,2,torrg001,R,torrg001,R,hillr001,L,hillr001,L,zunim001,diazy001,loweb001,wendj002,adamw002,meada001,philb002,arozr001,,,,9/F9LS,F,F,6,4,2,T,T,0,F,F,1,F,F,0,F,F,9,F,F,F,9LS,0,0,N,0,N,0,N,0,0,0,0,9,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,9,0,0,0,0,0,0,0,22
